,beat_num,tot_pop,white_nothisp,black_nothisp,tot_hisp,year
7679,2422,8843.8,2999,3324.2,1453.4,2008
7680,2423,11328.8,4164.4,3124,2321,2008
7681,2424,12519.2,3212,3375.2,4092.6,2008
7682,2431,7415.6,3001,1604.8,1736.6,2008
7683,2432,16313.2,7508.6,2660.8,3451.6,2008
7684,2433,22023.8,11324.6,3327.2,3253,2008
7685,2511,13321,6122.8,177.8,5712.8,2008
7686,2512,21671.8,4845.2,1552.8,13301.4,2008
7687,2513,7935.4,1938,3898,1354.4,2008
7688,2514,17794.6,4719.6,307,11265.2,2008
7689,2515,16947.2,1742.6,1040.6,12783.8,2008
7690,2521,19820,3096.2,377.8,14551.4,2008
7691,2522,14322.6,906,506.8,11693.2,2008
7692,2523,14620,3787.8,223.2,9209.8,2008
7693,2524,12026.6,1775.2,374.2,8724.4,2008
7694,2525,11266.4,871.6,485.6,8820.6,2008
7695,2531,7597.2,88,6229.2,619.2,2008
7696,2532,10600.6,117.8,8571.4,1018.8,2008
7697,2533,11232.2,369.8,4647.2,5228.8,2008
7698,2534,12340.6,362.4,2222.2,8599.4,2008
7699,2535,11485,482,1014,8848.6,2008
7700,3100,24582.4,20259.6,121.4,1977.8,2008
7701,111,1559.8,946,105.2,117.4,2009
7702,112,855,563.4,85,60.4,2009
7703,113,795.7,488.4,130.8,65,2009
7704,114,11937.6,7590.9,1133.8,786.8,2009
7705,121,5162.1,2869.6,397.7,290.8,2009
7706,122,2652.5,1550.3,359.8,226.3,2009
7707,123,10153.8,6335.3,1514.5,630.9,2009
7708,124,2260.1,1007.3,426.8,230.4,2009
7709,131,10173.1,4593.9,2612.5,512.7,2009
7710,132,9873.4,4641.9,3027.2,570.1,2009
7711,133,5643.7,449.4,3618.1,141.5,2009
7712,211,7844.7,1339.8,4784.6,220.5,2009
7713,212,7577,123.4,6786.4,120.9,2009
7714,213,5627.3,92.3,5012,79.1,2009
7715,214,6644.5,153.2,6024.3,117.7,2009
7716,215,3471.2,55.9,3015.1,70.9,2009
7717,221,5064.5,99.2,4592.7,66.6,2009
7718,222,14474.1,2771.8,9567.7,447.2,2009
7719,223,6738.5,145.5,6114.3,118.4,2009
7720,224,3177.5,35.9,2871.3,52.8,2009
7721,225,2017.3,9,1834.6,38.2,2009
7722,231,2185,13.5,2064.9,23.2,2009
7723,232,3576.5,21.7,3306.9,29.7,2009
7724,233,8172.2,2241.7,4609.9,292.6,2009
7725,234,10800.3,4483.2,3685,788.9,2009
7726,235,8926.2,4715.9,1908.1,471.3,2009
7727,311,3312.3,11.7,3091.1,16.7,2009
7728,312,4322.6,26.7,3988.4,38.5,2009
7729,313,5890,198,5193,72.9,2009
7730,314,5555.1,784.6,4008.5,189.1,2009
7731,321,8415.1,106.5,7706.8,122.9,2009
7732,322,4879.5,18.8,4579.3,52.8,2009
7733,323,7904.8,39.5,7439.9,73.2,2009
7734,324,7176.2,45.7,6614.5,110.2,2009
7735,331,11233.3,1093.2,9243.4,218.6,2009
7736,332,6805.9,103,6175.5,121.7,2009
7737,333,4513.1,47.8,4208.8,55,2009
7738,334,8412.1,222.7,7604.4,165.5,2009
7739,411,6105.6,42.7,5688.6,82.7,2009
7740,412,10814.1,64,10151.4,129.4,2009
7741,413,10436.7,74.3,9806.5,133.6,2009
7742,414,11661.1,82.9,10851.4,185.6,2009
7743,421,10226.2,125.6,9358.9,158.9,2009
7744,422,5887,93.9,4989.8,443.6,2009
7745,423,14072.1,284.5,9867.3,3134.7,2009
7746,424,9177,280,4877.1,3512.3,2009
7747,431,11115.7,613,6801.6,3188.3,2009
7748,432,17917.7,2562.5,701.6,13896.6,2009
7749,433,14510.6,5670.3,598.3,7654.5,2009
7750,434,3744,417.4,1580,1562.4,2009
7751,511,14859.1,74.2,14011.3,139.4,2009
7752,512,8522.5,28.1,7993.4,81.1,2009
7753,513,8137.5,24.8,7631.1,79.7,2009
7754,522,7237.8,35.9,6697.2,87.6,2009
7755,523,11351.7,49.9,10626.3,124,2009
7756,524,8968.6,38.4,8378.4,144.2,2009
7757,531,4719.5,518.9,3409.5,535,2009
7758,532,6608.1,77.3,4990.2,1152.4,2009
7759,533,6090.5,39.3,5451.5,132.4,2009
7760,611,8486.7,25.8,8007.3,68.4,2009
7761,612,9448.8,26.8,8906.6,102.4,2009
7762,613,8479.4,23.2,8037.8,67.3,2009
7763,614,10103.2,66.3,9559.3,71.2,2009
7764,621,7548,35.6,7067.3,78.8,2009
7765,622,3649.4,16.5,3427.1,50.7,2009
7766,623,5893.9,21.3,5586.4,63.1,2009
7767,624,8404.2,53.7,7832.9,110.4,2009
7768,631,9144.7,23.5,8649.5,95.1,2009
7769,632,9661.5,37.1,9187.6,67.4,2009
7770,633,6619.4,20,6268,45.9,2009
7771,634,5476.5,13.5,5195,58.3,2009
7772,711,5162.9,27.9,4774.5,63.1,2009
7773,712,5271,16.5,4886.4,66.8,2009
7774,713,5883.3,15.2,5454.7,97.3,2009
7775,714,3934.7,11.3,3611.6,112.3,2009
7776,715,4010.2,21.8,3536.5,218.3,2009
7777,722,4212.9,18.4,3896.1,34.2,2009
7778,723,4731.7,19.5,4418.8,35.4,2009
7779,724,4187.6,15.3,3888.3,38.2,2009
7780,725,5293.4,22.5,4931.6,54.6,2009
7781,726,5006.7,15.8,4619.2,101.6,2009
7782,731,4654.6,27.7,4348.3,57.8,2009
7783,732,4093,5.4,3831.5,31.2,2009
7784,733,5092.8,12.5,4745.1,46.6,2009
7785,734,4495.8,17.2,4189.2,61,2009
7786,735,6125.1,19.9,5646.8,112,2009
7787,811,22051,14877.1,70.5,6367.2,2009
7788,812,15938.5,9319.1,139.8,5850.4,2009
7789,813,21725,5888.7,288.9,14716.2,2009
7790,814,9955.9,3380.2,1751.2,4325.1,2009
7791,815,16246,4051.7,363.4,11111.7,2009
7792,821,9943.1,1387.5,123.2,7716.4,2009
7793,822,21159,1937.4,359.1,17990.4,2009
7794,823,21897.8,1581.8,3603.8,15674,2009
7795,824,15221,579.3,2283.5,11674.4,2009
7796,825,8352.4,176.5,5755.9,1967.4,2009
7797,831,15088.3,1076.8,6913.5,6326.9,2009
7798,832,7956.1,150,6904.4,458.4,2009
7799,833,20327.3,2957,1575.9,14978.5,2009
7800,834,23729.2,5573,6852.7,10175.6,2009
7801,835,16644.1,984.4,12588.3,2289.7,2009
7802,911,12053.3,1120.8,1483.3,8080.5,2009
7803,912,15392.8,2759.5,174.2,9629.4,2009
7804,913,14772.5,4512,452.2,4910.8,2009
7805,914,17807.8,2989.8,395.4,1362.3,2009
7806,915,12114.8,5399.1,1049.9,2570.8,2009
7807,921,14115.5,1322.9,196.3,11382.2,2009
7808,922,17269.4,1456.4,164.1,14670.2,2009
7809,923,15464.9,915.2,237.2,13660.9,2009
7810,924,8429.7,438.1,278.9,7205.8,2009
7811,925,6515.1,3048.6,1502,1304.7,2009
7812,931,11623.8,466.8,1120.8,9440.8,2009
7813,932,6896,83.7,4291.4,2121.4,2009
7814,933,7022,235.8,1985,4350,2009
7815,934,5516.7,65.2,4715.9,404.8,2009
7816,935,3125.8,492.9,1943.6,418,2009
7817,1011,6665.1,44,6147.5,138.3,2009
7818,1012,5535.2,26.8,5055.1,135.8,2009
7819,1013,11022.7,246.7,2222.5,8069.8,2009
7820,1014,5835.2,71.4,5337.3,138.9,2009
7821,1021,5018.1,34.7,4555.1,121.6,2009
7822,1022,5457,164.9,4262.9,702.4,2009
7823,1023,5875.4,341.6,1088.4,4087.7,2009
7824,1024,11832.2,185.7,1778.1,9275.7,2009
7825,1031,19693.4,410.3,70.8,18368.5,2009
7826,1032,11979.8,205.1,38.8,11210.9,2009
7827,1033,14762.2,991.1,4169.1,9105.6,2009
7828,1034,13928.9,1322.6,2672,9317.8,2009
7829,1111,8736.1,169.7,5576.5,2549.4,2009
7830,1112,7310.9,103.5,5196.2,1622.1,2009
7831,1113,4190,9.8,3886.3,89.2,2009
7832,1114,2191.1,17.1,2004,47,2009
7833,1115,3005.5,20.8,2748.2,34.3,2009
7834,1121,6647,262,4366.1,1640,2009
7835,1122,6238.7,78.2,5595.1,275.8,2009
7836,1123,4872.7,147.2,4306.2,164.7,2009
7837,1124,2557.4,66.1,2276.2,69.4,2009
7838,1125,1909.6,72.9,1574.1,87.2,2009
7839,1131,4070.2,29.1,3816.1,39.4,2009
7840,1132,5054.3,20.9,4697,66.9,2009
7841,1133,5723.5,52.5,5209.9,121.9,2009
7842,1134,4294.9,110.5,3860.5,150.9,2009
7843,1135,5849.1,515.7,4068.8,837.8,2009
7844,1211,9038.4,3386.5,1205.8,3854,2009
7845,1212,11492,8253.5,243.7,2116.4,2009
7846,1213,9605.5,5265.8,1123,2399.5,2009
7847,1214,7231.9,5111,679.9,523,2009
7848,1215,8530.8,4440.3,722,2718.9,2009
7849,1221,8633.6,4395.3,879,2786.6,2009
7850,1222,4170,311.2,3312.4,288.7,2009
7851,1223,3962.6,407.9,2979.9,228.4,2009
7852,1224,4906.4,2714,1338.8,303.2,2009
7853,1225,5229.4,1085.8,2281.6,976.2,2009
7854,1231,9271.7,3912.7,2202,713.9,2009
7855,1232,12125,6071.5,2641.9,1036.9,2009
7856,1233,6926.7,799.5,2108.7,3508.3,2009
7857,1234,14352.1,1258.6,316.9,11942,2009
7858,1235,10410.5,1680.6,426.9,7566.9,2009
7859,1411,13071.2,4758.5,404.5,6904.6,2009
7860,1412,11895.6,2935.1,515.2,7550.7,2009
7861,1413,10926.8,3428.5,837.5,5946.9,2009
7862,1414,8555.1,3729.4,417.2,3733.4,2009
7863,1421,10978.8,2695.5,1020.4,6414.9,2009
7864,1422,12328.7,1195.5,1636.6,8751.1,2009
7865,1423,8151.4,2152,1475.9,3838.9,2009
7866,1424,8647.1,5858,685.8,1363.2,2009
7867,1431,8256.5,3259,308.6,4070.3,2009
7868,1432,7669.1,5480.6,186.7,1387,2009
7869,1433,8846.3,5452.9,421.9,2146.2,2009
7870,1434,10967,7537.3,234.2,2227.7,2009
7871,1511,7426.4,116.1,6618.2,309.5,2009
7872,1512,5588.4,168,5034.6,118.1,2009
7873,1513,4443.7,196.1,3629.4,310.2,2009
7874,1522,9530.5,180.5,8458.9,368,2009
7875,1523,6321.1,100.3,5749.3,124.9,2009
7876,1524,6934.5,63.5,6214.4,314.3,2009
7877,1531,6044.7,42.1,5390.2,276,2009
7878,1532,6382.4,27.6,5844.9,169.5,2009
7879,1533,7199,81.3,6685,101.2,2009
7880,1611,18431.2,15498.2,69.4,1744.7,2009
7881,1612,12610.1,10573.3,60.1,1168.9,2009
7882,1613,13543.9,10643.1,57.2,1625.5,2009
7883,1614,14532.5,11158.6,378.4,1405.8,2009
7884,1621,11360,8963.7,73.4,1008.5,2009
7885,1622,26417.2,18793.5,169.3,4829.1,2009
7886,1623,17700.1,10979.6,206.7,4043.5,2009
7887,1624,15529.1,9345,210.7,4571.6,2009
7888,1631,18377,14005.5,88.1,3173.2,2009
7889,1632,14156.3,9896.5,157.7,3083.9,2009
7890,1633,20693.8,11458.7,162.7,7368.8,2009
7891,1634,16627.6,6577.3,274.4,8595,2009
7892,1651,0.1,0,0,0,2009
7893,1652,0,0,0,0,2009
7894,1653,0.1,0,0,0,2009
7895,1654,1300.5,596.6,18,587.5,2009
7896,1655,0,0,0,0,2009
7897,1711,16996.6,9920.5,300.8,2059.5,2009
7898,1712,23417.1,8086,782.1,8018.3,2009
7899,1713,13474.7,4295.7,702.3,5920.2,2009
7900,1722,14214.9,7180.1,490.7,4519.3,2009
7901,1723,22513.4,5456.1,875.8,12830.9,2009
7902,1724,16408.6,5917.3,526.1,7803.2,2009
7903,1731,12598.4,5158,284.8,6031.5,2009
7904,1732,12572.1,4983.5,302,6155.8,2009
7905,1733,13337.5,4432,300.1,6903.8,2009
7906,1811,9017.6,7353.2,467,591.7,2009
7907,1812,8466.9,7170.8,212.1,412.3,2009
7908,1813,8790.1,7085.3,725.3,340.2,2009
7909,1814,10359.7,8625.8,518.5,435.4,2009
7910,1821,10849.6,6729.3,2802,391.4,2009
7911,1822,2663,1121.3,1036.1,131,2009
7912,1823,3412.9,1331.7,1371.7,213.8,2009
7913,1824,20823.4,16921.8,1190.6,939.8,2009
7914,1831,8805.2,6753.4,400.4,475.9,2009
7915,1832,8316.2,5996.4,854.6,474.7,2009
7916,1833,9444.6,7560.6,358,404,2009
7917,1834,15378.3,10596.8,746.4,791.1,2009
7918,1911,16279,11770.4,395.5,2506,2009
7919,1912,13569.9,9631.6,499,2210.8,2009
7920,1913,7912.6,3735.6,1905.9,1449.7,2009
7921,1914,11733.5,4095.4,3920.4,1525.4,2009
7922,1915,12153.7,8125.7,1599.4,1337.7,2009
7923,1921,11423.6,8907,190.6,1398.7,2009
7924,1922,16797.7,13902,287.8,1494.1,2009
7925,1923,9488.7,7303.2,714.5,757.4,2009
7926,1924,11267.5,9475.7,232.8,691.9,2009
7927,1925,22957.2,17413.7,1346.1,1792.7,2009
7928,1931,11495,8226.3,528.9,1682.4,2009
7929,1932,11720.4,9904.5,234.6,741.3,2009
7930,1933,10213.5,8577.5,216.7,657.8,2009
7931,1934,18646.7,14929.6,701.6,1105.1,2009
7932,1935,15219.5,12593.1,416.2,779.1,2009
7933,2011,17231.6,8256,920.7,3348,2009
7934,2012,9913.4,5411.7,469.2,2608.9,2009
7935,2013,11020,6615.4,731,2140,2009
7936,2022,9115.7,4144.2,2228.2,1213.4,2009
7937,2023,9650.8,5333.1,1638.3,1108.5,2009
7938,2024,10907.2,4585,2471.2,1287.5,2009
7939,2031,9255.1,5576,248,2023.3,2009
7940,2032,8815.8,5684.4,293.8,1828.5,2009
7941,2033,6367.4,3125.2,845.2,859.5,2009
7942,2211,23195.9,19608.9,1122.7,1504.3,2009
7943,2212,18585.8,8817.6,8123.3,664.2,2009
7944,2213,10545.7,3793.6,5781.1,381.9,2009
7945,2221,8172.5,1961.1,5668.5,176.5,2009
7946,2222,8065.2,19.6,7672.8,64.9,2009
7947,2223,10352.9,51.4,9851.9,78.8,2009
7948,2232,7668.9,49.4,7227.1,89.8,2009
7949,2233,7776.2,51.3,7347.5,82.3,2009
7950,2234,8592.8,65.8,8051.2,105,2009
7951,2411,23236.5,12286.8,2817.7,3860.9,2009
7952,2412,17985.3,7187.9,1720.2,3558.6,2009
7953,2413,22849.4,7423.3,2574.7,4850.1,2009
7954,2422,8742.4,3038.5,3386.6,1485.7,2009
7955,2423,11214.9,4190.7,3203,2330,2009
7956,2424,12376.1,3278.5,3426.1,4213.8,2009
7957,2431,7379.8,3072,1626.4,1771.3,2009
7958,2432,15910.6,7637.3,2602.4,3432.8,2009
7959,2433,21824.9,11462.8,3312.6,3306.5,2009
7960,2511,13378,6044.4,191.9,6104.4,2009
7961,2512,21831.9,4698.6,1639.4,14096.2,2009
7962,2513,7904.2,1925,4007.5,1452.2,2009
7963,2514,17812.3,4500.8,327.5,11962.6,2009
7964,2515,16906.1,1591.8,1074.8,13408.9,2009
7965,2521,19761,2942.1,401.4,15252.7,2009
7966,2522,14241.8,851.5,536.4,12157.1,2009
7967,2523,14508,3737.4,238.1,9620.9,2009
7968,2524,11821.8,1744.6,393.6,8971.2,2009
7969,2525,11080.2,873.8,506.3,9071.8,2009
7970,2531,7446.1,84.5,6310.1,670.6,2009
7971,2532,10435.8,112.9,8699.2,1111.4,2009
7972,2533,11182.6,355.4,4676.1,5568.9,2009
7973,2534,12102.8,348.7,2288.1,8831.2,2009
7974,2535,11278.5,488,1041.5,9089.3,2009
7975,3100,24606.7,20484.8,130.7,2126.4,2009
7976,111,1624.333333,986.3333333,98.66666667,143,2011
7977,112,903.3333333,591.6666667,88,55.33333333,2011
7978,113,802.6666667,490,129.3333333,61.33333333,2011
7979,114,12198,7835.333333,1152,784.6666667,2011
7980,121,5199,2888.666667,366,304.3333333,2011
7981,122,2913.333333,1688,416.3333333,226.3333333,2011
7982,123,10602.33333,6510.333333,1515,629.6666667,2011
7983,124,2428.333333,1106,417,298,2011
7984,131,10625,4929.666667,2583.333333,580.3333333,2011
7985,132,10445,5131.333333,2909.666667,614.3333333,2011
7986,133,5451,441.3333333,3645.333333,155,2011
7987,211,7958.666667,1431.666667,4778.333333,241.6666667,2011
7988,212,7273.333333,173.6666667,6826.333333,129,2011
7989,213,5532,135.3333333,5111.666667,121,2011
7990,214,6770.333333,233,6222,138.3333333,2011
7991,215,3186,131.3333333,2911.333333,71,2011
7992,221,5167.333333,119,4845.666667,78.66666667,2011
7993,222,14465.33333,2862.666667,9647.666667,541.3333333,2011
7994,223,6556.333333,178.3333333,6107.666667,111.3333333,2011
7995,224,3112,66.66666667,2861.666667,136,2011
7996,225,1876.333333,8.333333333,1805.666667,41.66666667,2011
7997,231,2125.333333,11,2063,36,2011
7998,232,3470.666667,15,3358.666667,36.66666667,2011
7999,233,8229.666667,2271.666667,4882.666667,268,2011
8000,234,10656.33333,4464,3662.666667,843.3333333,2011
8001,235,8896,4914.666667,1887.666667,406.3333333,2011
8002,311,3329,7.666666667,3264.666667,13.33333333,2011
8003,312,4189,56.33333333,4062.333333,32,2011
8004,313,5401.333333,233.3333333,4869.666667,73.33333333,2011
8005,314,5447.333333,840.6666667,4007.333333,169.3333333,2011
8006,321,8137.666667,105,7723,150.3333333,2011
8007,322,4837.333333,22,4695,78.33333333,2011
8008,323,7754.666667,66.33333333,7497,75.33333333,2011
8009,324,6932.333333,53,6662,99.66666667,2011
8010,331,11456,1142,9540.333333,241.6666667,2011
8011,332,6689,78,6327,132.3333333,2011
8012,333,4449,50.66666667,4251,58.33333333,2011
8013,334,8555.333333,208.6666667,7959,172.3333333,2011
8014,411,6025,56.66666667,5812,75.33333333,2011
8015,412,10646.66667,76,10286.66667,121.6666667,2011
8016,413,10375,79.66666667,10041.66667,132.3333333,2011
8017,414,11049.33333,136,10562.66667,167,2011
8018,421,9452,149,8925.333333,174.3333333,2011
8019,422,5598.333333,80.33333333,4886.666667,488.6666667,2011
8020,423,13419.33333,275.6666667,9897,3080,2011
8021,424,9005.333333,328.3333333,5090.666667,3501.333333,2011
8022,431,11068.66667,556.6666667,7042.666667,3313.666667,2011
8023,432,17837.33333,2404,728.6666667,14559,2011
8024,433,14818.33333,5494.333333,743,8386.333333,2011
8025,434,3742.666667,414.3333333,1689.666667,1582.666667,2011
8026,511,14350,121.6666667,13836,167,2011
8027,512,8400.666667,33.66666667,8200,87.66666667,2011
8028,513,7991.666667,46.33333333,7777.333333,69.33333333,2011
8029,522,7032.666667,34,6847.333333,73.33333333,2011
8030,523,11126.33333,56.66666667,10799.66667,112.6666667,2011
8031,524,8715.333333,48.66666667,8473.666667,106.3333333,2011
8032,531,4478.666667,527.6666667,3358.333333,536.6666667,2011
8033,532,6292.333333,100.6666667,4966,1166.333333,2011
8034,533,6034.333333,27,5759.666667,196,2011
8035,611,8210.333333,29.66666667,7966.333333,81.66666667,2011
8036,612,9438.333333,23.33333333,9222.333333,117.3333333,2011
8037,613,8496.333333,18.33333333,8330.333333,81.33333333,2011
8038,614,9927.333333,67.33333333,9667.333333,71.66666667,2011
8039,621,7577.666667,36,7331.666667,89.66666667,2011
8040,622,3752.333333,12,3666.666667,38,2011
8041,623,5798,23,5644.333333,55,2011
8042,624,8169.333333,62,7869.666667,121.6666667,2011
8043,631,9170.666667,37,8928.333333,84.33333333,2011
8044,632,9553.333333,45,9305,50.33333333,2011
8045,633,6548.333333,21,6396.333333,54,2011
8046,634,5525.333333,15.33333333,5313.666667,88,2011
8047,711,4810,41.33333333,4664.333333,46,2011
8048,712,5026.666667,29,4825,89,2011
8049,713,5770.333333,25.66666667,5584.333333,107.3333333,2011
8050,714,3835,18,3614.333333,140.6666667,2011
8051,715,3776.333333,36.66666667,3412.666667,249.6666667,2011
8052,722,3962.666667,27.66666667,3825.666667,30.33333333,2011
8053,723,4632.333333,15,4522.333333,50,2011
8054,724,4008.333333,17.66666667,3889.333333,46.66666667,2011
8055,725,5185,41.33333333,5009.666667,81,2011
8056,726,4626,11,4475,95,2011
8057,731,4429.333333,73,4235.333333,60.66666667,2011
8058,732,3882.666667,3.666666667,3795,26.66666667,2011
8059,733,4763,8,4671,35.33333333,2011
8060,734,4259.666667,12,4151.666667,46.66666667,2011
8061,735,6075.666667,52.66666667,5808.666667,158.6666667,2011
8062,811,22352.33333,14616.33333,71,7392.666667,2011
8063,812,16170,9360.333333,119.6666667,6368.666667,2011
8064,813,21940.33333,5408,314.6666667,15954,2011
8065,814,9754.333333,3265.666667,1672,4598.666667,2011
8066,815,16417.33333,3810,340,11865.33333,2011
8067,821,9959.666667,1235.666667,127,8121.666667,2011
8068,822,21154.33333,1703,358.6666667,18880.33333,2011
8069,823,21835.66667,1416,3853.666667,16405,2011
8070,824,15094.66667,520,2124,12350.33333,2011
8071,825,8278,183.3333333,5948.333333,2054.333333,2011
8072,831,14993.33333,859.6666667,7163,6699,2011
8073,832,7987.666667,135.3333333,7287.666667,426,2011
8074,833,20871.66667,2768,1543.333333,16293.66667,2011
8075,834,24118.33333,5358.666667,7549.666667,10827,2011
8076,835,16599,894.3333333,13351,2139.666667,2011
8077,911,11615.66667,943.3333333,1353.666667,8155.333333,2011
8078,912,15822.66667,2801.333333,251,10086.66667,2011
8079,913,14617.66667,4324,545,5011,2011
8080,914,18378.33333,2932.666667,380.6666667,1463.666667,2011
8081,915,12173.66667,5400.333333,1134.666667,2730.666667,2011
8082,921,14309,1215.666667,280.6666667,12002.33333,2011
8083,922,16885,1330.333333,182,14929.33333,2011
8084,923,15530.66667,750.3333333,199,14433.66667,2011
8085,924,8050.666667,443.3333333,279.6666667,7097.666667,2011
8086,925,6811,3377,1409.666667,1531.333333,2011
8087,931,10947.66667,520.3333333,1039.666667,9289,2011
8088,932,6640,121.3333333,4273.333333,2178.666667,2011
8089,933,6601.666667,245.3333333,1900.666667,4364.666667,2011
8090,934,5302.666667,93.66666667,4744.666667,405.3333333,2011
8091,935,2978.333333,468.6666667,1959.666667,411,2011
8092,1011,6580.666667,42.66666667,6255.333333,179.6666667,2011
8093,1012,5348.333333,35.66666667,5132.666667,125.6666667,2011
8094,1013,10744.66667,230.6666667,2124.333333,8303,2011
8095,1014,5628.666667,113.6666667,5326,138.6666667,2011
8096,1021,4895,39.66666667,4703.333333,109,2011
8097,1022,5333.666667,159.6666667,4421.333333,654.3333333,2011
8098,1023,5618,374,1046,4115.666667,2011
8099,1024,11145.33333,178.3333333,1703.333333,9199.333333,2011
8100,1031,18390,387,96,17855.33333,2011
8101,1032,11689.66667,195.6666667,72.66666667,11372,2011
8102,1033,13965.33333,971.3333333,3857.666667,9086.333333,2011
8103,1034,13267.66667,1211.666667,2419,9464,2011
8104,1111,8713.666667,126.6666667,5730,2779,2011
8105,1112,6856,116.6666667,4976.666667,1673,2011
8106,1113,4180.333333,9.666666667,4064.333333,65,2011
8107,1114,2079.333333,21.33333333,1986.333333,52.66666667,2011
8108,1115,2931.666667,32.33333333,2823,33.33333333,2011
8109,1121,6172.666667,314.3333333,4151.666667,1632,2011
8110,1122,6210.666667,102.3333333,5796.333333,252.6666667,2011
8111,1123,4902.666667,149,4534.333333,153.3333333,2011
8112,1124,2624,64,2462.666667,74.66666667,2011
8113,1125,1667.666667,84,1496.333333,68.33333333,2011
8114,1131,4190.666667,39.66666667,4085.333333,40,2011
8115,1132,4983.333333,26,4864,62,2011
8116,1133,5582,73.33333333,5336.666667,112.3333333,2011
8117,1134,4298.333333,112.6666667,3992.666667,140,2011
8118,1135,6061.666667,536,4348.333333,932,2011
8119,1211,8793,3461,1172.666667,3813,2011
8120,1212,11762,8573.666667,261.3333333,2261,2011
8121,1213,9268.333333,5463,1139,2070.333333,2011
8122,1214,7839,5659.333333,708,582,2011
8123,1215,8466.333333,4613.666667,733.6666667,2617.333333,2011
8124,1221,8934.333333,4567.666667,956.6666667,3113.333333,2011
8125,1222,4381.666667,343.3333333,3555.666667,349.6666667,2011
8126,1223,4046.666667,516.3333333,3056.333333,266.6666667,2011
8127,1224,5130.333333,2974,1287.333333,317,2011
8128,1225,5296.333333,1207,2409,936.3333333,2011
8129,1231,9092.666667,3813,2318,694,2011
8130,1232,12701.33333,6542.666667,2628.666667,1145,2011
8131,1233,6362.666667,812.6666667,1983,3357.333333,2011
8132,1234,13996.33333,1326.666667,351.6666667,12143.33333,2011
8133,1235,10075,1749.666667,465.3333333,7479.666667,2011
8134,1411,12922.33333,5006,397.3333333,6893,2011
8135,1412,11351,3040.333333,453.3333333,7297.333333,2011
8136,1413,10720.33333,3577.666667,949.6666667,5827.666667,2011
8137,1414,8254,3958,384,3497.666667,2011
8138,1421,10838.66667,2926,966,6499.333333,2011
8139,1422,11882,1322,1808,8551.666667,2011
8140,1423,7822,2376.333333,1438.333333,3673.666667,2011
8141,1424,8963.333333,6065,868,1348,2011
8142,1431,8146.333333,3467.666667,292.3333333,4000,2011
8143,1432,7801,5675.333333,180,1458.666667,2011
8144,1433,9011.333333,5852,426,2046.666667,2011
8145,1434,11178,7905.666667,232,2154.666667,2011
8146,1511,7207.333333,94.33333333,6719,322.6666667,2011
8147,1512,5521,190.6666667,5097,167,2011
8148,1513,4419.333333,157.3333333,3898,268,2011
8149,1522,9322.333333,189,8662,322.6666667,2011
8150,1523,6139.333333,120.3333333,5829.333333,129,2011
8151,1524,6641,89.66666667,6131.333333,309.6666667,2011
8152,1531,5988.333333,44,5515.333333,359.3333333,2011
8153,1532,6094.666667,28.66666667,5840.666667,191.6666667,2011
8154,1533,6831.666667,113,6593,88.66666667,2011
8155,1611,18406.66667,15473.33333,130.3333333,1988,2011
8156,1612,12561.66667,10702.33333,54.66666667,1280,2011
8157,1613,13403.66667,10522.33333,48,1826.666667,2011
8158,1614,14858.66667,11410.33333,324.3333333,1591.666667,2011
8159,1621,11450.66667,9060.333333,88.66666667,1125.666667,2011
8160,1622,26883.33333,18943,160.6666667,5434.666667,2011
8161,1623,17930.33333,11035.66667,275,4477.666667,2011
8162,1624,15528.66667,8956,215.3333333,5462,2011
8163,1631,18293.66667,13932.66667,132.6666667,3484.666667,2011
8164,1632,14246.33333,10036,163.6666667,3295.333333,2011
8165,1633,20567.66667,11397,165,7801,2011
8166,1634,16513.33333,6195.333333,236,9279.666667,2011
8167,1651,0,0,0,0,2011
8168,1652,0,0,0,0,2011
8169,1653,0,0,0,0,2011
8170,1654,1289.666667,644.3333333,22,568,2011
8171,1655,0,0,0,0,2011
8172,1711,17517,10387.66667,311.3333333,2243.666667,2011
8173,1712,23373,8037.333333,807.3333333,8625,2011
8174,1713,13483.33333,4328,697.6666667,6313.666667,2011
8175,1722,14638.66667,7333.333333,651,4835.333333,2011
8176,1723,22695,5660,862.3333333,13817.66667,2011
8177,1724,16704.66667,6213.666667,518.6666667,8327.666667,2011
8178,1731,12565.33333,5072.666667,264.6666667,6295.666667,2011
8179,1732,12732.66667,5105.333333,280,6490.333333,2011
8180,1733,13289.66667,4635.333333,307,7042,2011
8181,1811,8994,7253,481.3333333,690,2011
8182,1812,8450,7195,230.3333333,413.3333333,2011
8183,1813,8910,7170,734.3333333,447.3333333,2011
8184,1814,10262,8595,474.3333333,467.6666667,2011
8185,1821,10871.33333,6760.333333,2877,406.3333333,2011
8186,1822,2628,1234,913.3333333,196.3333333,2011
8187,1823,3354.333333,1415,1316,267.3333333,2011
8188,1824,21217,17219.66667,1196.666667,987,2011
8189,1831,9463.333333,7207.333333,383.3333333,631,2011
8190,1832,8514,6089.666667,795,577,2011
8191,1833,9376.333333,7467,370.6666667,410,2011
8192,1834,15940.33333,11082,710.3333333,792.6666667,2011
8193,1911,16517,12011.66667,376.3333333,2789,2011
8194,1912,13496.33333,9935.666667,540.3333333,1977.666667,2011
8195,1913,7781.666667,3860.666667,1969.666667,1282.333333,2011
